,Types,Class
2417,Skin,0.0
2418,Skin,0.0
2419,Skin,0.0
2420,Skin,0.0
2421,Skin,1.0
2422,Skin,1.0
2423,Skin,1.0
2424,Skin,1.0
2425,Skin,1.0
2426,Skin,1.0
2427,Skin,1.0
2428,Skin,0.0
2429,Skin,0.0
2430,Skin,0.0
2431,Skin,0.0
2432,Skin,0.0
2433,Skin,0.0
2434,Skin,0.0
2435,Skin,0.0
2436,Skin,0.0
2437,Skin,0.0
2438,Skin,0.0
2439,Skin,0.0
2440,Skin,0.0
2441,Skin,1.0
2442,Skin,1.0
2443,Skin,1.0
2444,Skin,1.0
2445,Skin,1.0
2446,Skin,1.0
2447,Skin,1.0
2448,Skin,1.0
2449,Skin,1.0
2450,Skin,1.0
2451,Skin,1.0
2452,Skin,1.0
2453,Skin,1.0
2454,Skin,1.0
2455,Skin,1.0
2456,Skin,1.0
2457,Skin,1.0
2458,Skin,1.0
2459,Skin,1.0
2460,Skin,1.0
2461,Skin,0.0
2462,Skin,0.0
2463,Skin,0.0
2464,Skin,0.0
2465,Skin,0.0
2466,Stomach,0.0
2467,Stomach,0.0
2468,Stomach,0.0
2469,Stomach,0.0
2470,Stomach,0.0
2471,Stomach,1.0
2472,Stomach,1.0
2473,Stomach,1.0
2474,Stomach,1.0
2475,Stomach,1.0
2476,Stomach,1.0
2477,Stomach,1.0
2478,Stomach,1.0
2479,Stomach,1.0
2480,Stomach,1.0
2481,Stomach,1.0
2482,Stomach,1.0
2483,Stomach,1.0
2484,Stomach,1.0
2485,Stomach,1.0
2486,Stomach,1.0
2487,Stomach,0.0
2488,Stomach,0.0
2489,Stomach,1.0
2490,Stomach,0.0
2491,Stomach,1.0
2492,Stomach,1.0
2493,Stomach,0.0
2494,Stomach,1.0
2495,Stomach,1.0
2496,Stomach,1.0
2497,Stomach,0.0
2498,Stomach,1.0
2499,Stomach,0.0
2500,Stomach,1.0
2501,Stomach,1.0
2502,Stomach,1.0
2503,Stomach,1.0
2504,Stomach,1.0
2505,Stomach,1.0
2506,Stomach,1.0
2507,Stomach,1.0
2508,Stomach,1.0
2509,Stomach,1.0
2510,Stomach,1.0
2511,Stomach,1.0
2512,Testis,0.0
2513,Testis,0.0
2514,Testis,0.0
2515,Testis,0.0
2516,Testis,0.0
2517,Testis,0.0
2518,Testis,1.0
2519,Testis,1.0
2520,Testis,0.0
2521,Testis,1.0
2522,Testis,1.0
2523,Testis,1.0
2524,Testis,1.0
2525,Testis,1.0
2526,Testis,1.0
2527,Testis,1.0
2528,Testis,1.0
2529,Testis,1.0
2530,Testis,1.0
2531,Testis,1.0
2532,Testis,1.0
2533,Testis,1.0
2534,Testis,1.0
2535,Testis,1.0
2536,Testis,1.0
2537,Thyroid,0.0
2538,Thyroid,0.0
2539,Thyroid,0.0
2540,Thyroid,0.0
2541,Thyroid,0.0
2542,Thyroid,0.0
2543,Thyroid,0.0
2544,Thyroid,0.0
2545,Thyroid,0.0
2546,Thyroid,0.0
2547,Thyroid,0.0
2548,Thyroid,0.0
2549,Thyroid,0.0
2550,Thyroid,0.0
2551,Thyroid,0.0
2552,Thyroid,0.0
2553,Thyroid,0.0
2554,Thyroid,0.0
2555,Thyroid,0.0
2556,Thyroid,0.0
2557,Thyroid,0.0
2558,Thyroid,0.0
2559,Thyroid,0.0
2560,Thyroid,0.0
2561,Thyroid,0.0
2562,Thyroid,0.0
2563,Thyroid,1.0
2564,Thyroid,1.0
2565,Thyroid,1.0
2566,Thyroid,1.0
2567,Thyroid,1.0
2568,Thyroid,1.0
2569,Thyroid,1.0
2570,Thyroid,1.0
2571,Thyroid,1.0
2572,Thyroid,0.0
2573,Thyroid,0.0
2574,Thyroid,0.0
2575,Thyroid,0.0
2576,Thyroid,0.0
2577,Thyroid,0.0
2578,Uterus,0.0
2579,Uterus,0.0
2580,Uterus,0.0
2581,Uterus,1.0
2582,Uterus,1.0
2583,Uterus,0.0
2584,Uterus,1.0
2585,Uterus,1.0
2586,Uterus,0.0
2587,Uterus,0.0
2588,Uterus,0.0
2589,Uterus,1.0
2590,Uterus,1.0
2591,Uterus,1.0
2592,Colon,0.0
2593,Colon,0.0
2594,Colon,0.0
2595,Colon,0.0
2596,Colon,0.0
2597,Colon,0.0
2598,Colon,0.0
2599,Colon,1.0
2600,Colon,0.0
2601,Colon,1.0
2602,Colon,1.0
2603,Colon,1.0
2604,Colon,0.0
2605,Colon,0.0
2606,Colon,0.0
2607,Colon,0.0
2608,Colon,1.0
2609,Colon,0.0
2610,Colon,0.0
2611,Colon,0.0
2612,Colon,0.0
2613,Colon,1.0
2614,Colon,1.0
2615,Colon,0.0
2616,Colon,0.0
2617,Colon,1.0
2618,Colon,1.0
2619,Colon,0.0
2620,Colon,0.0
2621,Colon,0.0
2622,Colon,0.0
2623,Colon,0.0
2624,Colon,1.0
2625,Colon,1.0
2626,Colon,0.0
2627,Colon,0.0
2628,Colon,0.0
2629,Colon,0.0
2630,Colon,0.0
2631,Colon,0.0
2632,Colon,0.0
2633,Colon,1.0
2634,Colon,1.0
2635,Colon,1.0
2636,Colon,0.0
2637,Colon,0.0
2638,Colon,0.0
2639,Colon,0.0
2640,Colon,0.0
2641,Colon,0.0
2642,Colon,0.0
2643,Colon,0.0
2644,Colon,1.0
2645,Colon,1.0
2646,Colon,1.0
2647,Colon,1.0
2648,Colon,1.0
2649,Colon,1.0
2650,Colon,1.0
2651,Colon,1.0
2652,Colon,1.0
2653,Colon,0.0
2654,Colon,0.0
2655,Colon,0.0
2656,Breast,1.0
2657,Breast,1.0
2658,Breast,1.0
2659,Breast,1.0
2660,Breast,1.0
2661,Breast,1.0
2662,Breast,1.0
2663,Breast,1.0
2664,Breast,1.0
2665,Breast,1.0
2666,Breast,1.0
2667,Breast,1.0
2668,Breast,1.0
2669,Breast,1.0
2670,Breast,1.0
2671,Breast,1.0
2672,Breast,1.0
2673,Breast,1.0
2674,Breast,1.0
2675,Breast,1.0
2676,Breast,1.0
2677,Breast,1.0
2678,Breast,0.0
2679,Breast,1.0
2680,Breast,1.0
2681,Breast,1.0
2682,Breast,1.0
2683,Breast,0.0
2684,Breast,1.0
2685,Breast,0.0
2686,Breast,1.0
2687,Breast,0.0
2688,Breast,0.0
2689,Breast,0.0
2690,Breast,0.0
2691,Breast,0.0
2692,Breast,0.0
2693,Breast,0.0
2694,Breast,0.0
2695,Breast,0.0
2696,Breast,0.0
2697,Breast,1.0
2698,Breast,1.0
2699,Breast,0.0
2700,Breast,0.0
2701,Breast,0.0
2702,Breast,0.0
2703,Breast,0.0
2704,Breast,0.0
2705,Breast,0.0
2706,Breast,0.0
2707,Breast,0.0
2708,Breast,0.0
2709,Breast,0.0
2710,Breast,0.0
2711,Breast,0.0
2712,Breast,0.0
2713,Breast,0.0
2714,Breast,0.0
2715,Breast,0.0
2716,Breast,1.0
2717,Breast,0.0
2718,Breast,1.0
2719,Breast,1.0
2720,Breast,1.0
2721,Breast,1.0
2722,Breast,0.0
2723,Breast,0.0
2724,Breast,1.0
2725,Breast,1.0
2726,Breast,1.0
2727,Breast,1.0
2728,Breast,1.0
2729,Breast,1.0
2730,Breast,0.0
2731,Breast,0.0
2732,Breast,0.0
2733,Breast,0.0
2734,Breast,0.0
2735,Breast,0.0
2736,Breast,0.0
2737,Breast,0.0
2738,Breast,0.0
2739,Breast,0.0
2740,Breast,0.0
2741,Breast,1.0
2742,Breast,1.0
2743,Breast,1.0
2744,Breast,1.0
2745,Breast,1.0
2746,Breast,1.0
2747,Breast,1.0
2748,Breast,0.0
2749,Breast,1.0
2750,Breast,1.0
2751,Breast,1.0
2752,Breast,1.0
2753,Breast,1.0
2754,Breast,1.0
2755,Breast,0.0
2756,Breast,0.0
2757,Breast,1.0
2758,Breast,1.0
2759,Breast,0.0
2760,Breast,0.0
2761,Breast,1.0
2762,Breast,1.0
2763,Breast,1.0
2764,Breast,1.0
2765,Breast,0.0
2766,Breast,1.0
2767,Breast,1.0
2768,Breast,1.0
2769,Breast,0.0
2770,Breast,0.0
2771,Breast,0.0
2772,Breast,0.0
2773,Breast,0.0
2774,Breast,0.0
2775,Breast,0.0
2776,Breast,0.0
2777,Breast,0.0
2778,Breast,0.0
2779,Breast,0.0
2780,Breast,1.0
2781,Breast,1.0
2782,Breast,1.0
2783,Breast,1.0
2784,Breast,1.0
2785,Breast,0.0
2786,Breast,0.0
2787,Breast,0.0
2788,Breast,0.0
2789,Breast,1.0
2790,Breast,1.0
2791,Breast,0.0
2792,Breast,0.0
2793,Breast,0.0
2794,Breast,0.0
2795,Breast,0.0
2796,Breast,0.0
2797,Breast,1.0
2798,Breast,1.0
2799,Breast,1.0
2800,Breast,1.0
2801,Breast,1.0
2802,Breast,1.0
2803,Breast,0.0
2804,Breast,0.0
2805,Breast,0.0
2806,Breast,0.0
2807,Breast,0.0
2808,Breast,0.0
2809,Breast,0.0
2810,Breast,0.0
2811,Breast,0.0
2812,Breast,1.0
2813,Breast,1.0
2814,Breast,0.0
2815,Breast,0.0
2816,Breast,0.0
2817,Breast,0.0
2818,Breast,0.0
2819,Breast,0.0
2820,Breast,0.0
2821,Breast,0.0
2822,Breast,0.0
2823,Breast,0.0
2824,Breast,0.0
2825,Breast,0.0
2826,Breast,0.0
2827,Breast,0.0
2828,Breast,0.0
2829,Breast,1.0
2830,Breast,1.0
2831,Breast,0.0
2832,Breast,0.0
2833,Breast,0.0
2834,Breast,0.0
2835,Breast,0.0
2836,Breast,0.0
2837,Breast,0.0
2838,Breast,0.0
2839,Breast,0.0
2840,Breast,0.0
2841,Breast,0.0
2842,Breast,0.0
2843,Breast,0.0
2844,Breast,0.0
2845,Breast,0.0
2846,Breast,0.0
2847,Breast,0.0
2848,Breast,0.0
2849,Breast,0.0
2850,Breast,0.0
2851,Breast,0.0
2852,Breast,0.0
2853,Breast,0.0
2854,Breast,0.0
2855,Breast,0.0
2856,Breast,0.0
2857,Breast,0.0
2858,Breast,0.0
2859,Breast,0.0
2860,Breast,0.0
2861,Breast,0.0
2862,Breast,0.0
2863,Breast,0.0
2864,Breast,0.0
2865,Breast,0.0
2866,Breast,0.0
2867,Breast,0.0
2868,Breast,0.0
2869,Breast,0.0
2870,Breast,0.0
2871,Breast,0.0
2872,Breast,0.0
2873,Breast,0.0
2874,Breast,0.0
2875,Breast,0.0
2876,Breast,0.0
2877,Breast,0.0
2878,Breast,0.0
2879,Breast,1.0
2880,Breast,0.0
2881,Breast,1.0
2882,Breast,0.0
2883,Breast,0.0
2884,Breast,0.0
2885,Breast,0.0
2886,Breast,0.0
2887,Breast,0.0
2888,Breast,0.0
2889,Breast,0.0
2890,Breast,0.0
2891,Breast,0.0
2892,Breast,0.0
2893,Breast,0.0
2894,Breast,0.0
2895,Breast,0.0
2896,Breast,0.0
2897,Breast,0.0
2898,Breast,0.0
2899,Breast,0.0
2900,Breast,0.0
2901,Breast,0.0
2902,Breast,0.0
2903,Breast,1.0
2904,Breast,1.0
2905,Breast,1.0
2906,Breast,1.0
2907,Breast,1.0
2908,Breast,1.0
2909,Breast,1.0
2910,Breast,0.0
2911,Breast,1.0
2912,Breast,1.0
2913,Breast,1.0
2914,Breast,1.0
2915,Breast,1.0
2916,Breast,1.0
2917,Breast,1.0
2918,Breast,0.0
2919,Breast,0.0
2920,Breast,0.0
2921,Breast,0.0
2922,Breast,1.0
2923,Breast,1.0
2924,Breast,1.0
2925,Breast,1.0
2926,Breast,1.0
2927,Breast,0.0
2928,Breast,1.0
2929,Breast,1.0
2930,Breast,1.0
2931,Breast,1.0
2932,Breast,0.0
2933,Breast,0.0
2934,Breast,1.0
2935,Breast,1.0
2936,Breast,1.0
2937,Breast,0.0
2938,Breast,0.0
2939,Breast,0.0
2940,Breast,1.0
2941,Breast,1.0
2942,Breast,0.0
2943,Breast,0.0
2944,Breast,0.0
2945,Breast,0.0
2946,Breast,0.0
2947,Breast,0.0
2948,Breast,0.0
2949,Breast,0.0
2950,Breast,0.0
2951,Breast,1.0
2952,Breast,1.0
2953,Breast,1.0
2954,Breast,1.0
2955,Breast,1.0
2956,Breast,1.0
2957,Breast,1.0
2958,Breast,1.0
2959,Breast,1.0
2960,Breast,1.0
2961,Breast,1.0
2962,Breast,1.0
2963,Breast,1.0
2964,Breast,1.0
2965,Breast,1.0
2966,Breast,1.0
2967,Breast,1.0
2968,Breast,1.0
2969,Breast,1.0
2970,Breast,1.0
2971,Breast,1.0
2972,Breast,1.0
2973,Breast,1.0
2974,Breast,1.0
2975,Breast,1.0
2976,Breast,1.0
2977,Breast,1.0
2978,Breast,1.0
2979,Breast,1.0
2980,Breast,0.0
2981,Breast,0.0
2982,Breast,0.0
2983,Breast,0.0
2984,Breast,0.0
2985,Breast,1.0
2986,Breast,1.0
2987,Breast,1.0
2988,Breast,1.0
2989,Breast,1.0
2990,Breast,1.0
2991,Breast,1.0
2992,Breast,1.0
2993,Breast,1.0
2994,Breast,1.0
2995,Breast,0.0
2996,Breast,1.0
2997,Breast,1.0
2998,Breast,1.0
2999,Breast,1.0
3000,Breast,1.0
3001,Breast,1.0
3002,Breast,1.0
3003,Breast,1.0
3004,Breast,1.0
3005,Breast,1.0
3006,Breast,1.0
3007,Breast,1.0
3008,Breast,1.0
3009,Breast,1.0
3010,Breast,1.0
3011,Breast,1.0
3012,Breast,1.0
3013,Breast,1.0
3014,Breast,1.0
3015,Breast,1.0
3016,Breast,1.0
3017,Breast,1.0
3018,Breast,1.0
3019,Breast,1.0
3020,Breast,1.0
3021,Breast,1.0
3022,Breast,1.0
3023,Breast,1.0
3024,Breast,1.0
3025,Breast,1.0
3026,Breast,1.0
3027,Breast,1.0
3028,Breast,1.0
3029,Breast,1.0
3030,Breast,0.0
3031,Breast,1.0
3032,Breast,1.0
3033,Breast,1.0
3034,Breast,1.0
3035,Breast,1.0
3036,Breast,1.0
3037,Breast,1.0
3038,Breast,0.0
3039,Breast,0.0
3040,Breast,0.0
3041,Breast,1.0
3042,Breast,0.0
3043,Breast,1.0
3044,Breast,1.0
3045,Breast,1.0
3046,Breast,0.0
3047,Breast,1.0
3048,Breast,1.0
3049,Breast,1.0
3050,Breast,1.0
3051,Breast,1.0
3052,Breast,1.0
3053,Breast,1.0
3054,Breast,1.0
3055,Breast,1.0
3056,Breast,1.0
3057,Breast,1.0
3058,Breast,1.0
3059,Breast,1.0
3060,Breast,1.0
3061,Breast,1.0
3062,Breast,1.0
3063,Breast,1.0
3064,Breast,1.0
3065,Breast,1.0
3066,Breast,1.0
3067,Breast,1.0
3068,Breast,1.0
3069,Breast,1.0
3070,Breast,1.0
3071,Breast,0.0
3072,Breast,1.0
3073,Breast,1.0
3074,Breast,0.0
3075,Breast,1.0
3076,Breast,1.0
3077,Breast,1.0
3078,Breast,0.0
3079,Breast,1.0
3080,Breast,0.0
3081,Breast,1.0
3082,Breast,1.0
3083,Breast,1.0
3084,Breast,1.0
3085,Breast,1.0
3086,Breast,1.0
3087,Breast,1.0
3088,Breast,1.0
3089,Breast,1.0
3090,Breast,1.0
3091,Breast,0.0
3092,Breast,0.0
3093,Breast,0.0
3094,Breast,1.0
3095,Breast,0.0
3096,Breast,1.0
3097,Breast,1.0
3098,Breast,1.0
3099,Breast,1.0
3100,Breast,1.0
3101,Breast,0.0
3102,Breast,1.0
3103,Breast,1.0
3104,Breast,1.0
3105,Breast,1.0
3106,Breast,1.0
3107,Breast,1.0
3108,Breast,0.0
3109,Breast,1.0
3110,Breast,1.0
3111,Breast,1.0
3112,Breast,1.0
3113,Breast,1.0
3114,Breast,1.0
3115,Breast,1.0
3116,Breast,1.0
3117,Breast,1.0
3118,Breast,1.0
3119,Breast,1.0
3120,Breast,1.0
3121,Breast,1.0
3122,Breast,1.0
3123,Breast,1.0
3124,Breast,0.0
3125,Breast,1.0
3126,Breast,1.0
3127,Breast,1.0
3128,Breast,1.0
3129,Breast,1.0
3130,Breast,1.0
3131,Breast,1.0
3132,Breast,1.0
3133,Breast,1.0
3134,Breast,1.0
3135,Breast,1.0
3136,Breast,1.0
3137,Breast,1.0
3138,Breast,1.0
3139,Breast,1.0
3140,Breast,1.0
3141,Breast,1.0
3142,Breast,0.0
3143,Breast,1.0
3144,Breast,1.0
3145,Breast,1.0
3146,Breast,1.0
3147,Breast,1.0
3148,Breast,1.0
3149,Breast,1.0
3150,Breast,0.0
3151,Breast,1.0
3152,Breast,1.0
3153,Breast,0.0
3154,Breast,0.0
3155,Breast,0.0
3156,Breast,1.0
3157,Breast,1.0
3158,Breast,1.0
3159,Breast,1.0
3160,Breast,1.0
3161,Breast,1.0
3162,Breast,1.0
3163,Breast,1.0
3164,Breast,1.0
3165,Breast,1.0
3166,Breast,1.0
3167,Breast,1.0
3168,Breast,1.0
3169,Breast,1.0
3170,Breast,1.0
3171,Breast,1.0
3172,Breast,0.0
3173,Breast,1.0
3174,Breast,1.0
3175,Breast,1.0
3176,Breast,1.0
3177,Breast,0.0
3178,Breast,0.0
3179,Breast,0.0
3180,Breast,0.0
3181,Breast,0.0
3182,Breast,0.0
3183,Breast,0.0
3184,Breast,0.0
3185,Breast,0.0
3186,Breast,0.0
3187,Breast,0.0
3188,Breast,0.0
3189,Breast,1.0
3190,Breast,1.0
3191,Breast,1.0
3192,Breast,1.0
3193,Breast,1.0
3194,Breast,0.0
3195,Breast,1.0
3196,Breast,1.0
3197,Breast,1.0
3198,Breast,0.0
3199,Breast,1.0
3200,Breast,0.0
3201,Breast,0.0
3202,Breast,1.0
3203,Breast,1.0
3204,Breast,0.0
3205,Breast,1.0
3206,Breast,1.0
3207,Breast,1.0
3208,Breast,1.0
3209,Breast,1.0
3210,Breast,1.0
3211,Breast,1.0
3212,Breast,1.0
3213,Breast,1.0
3214,Breast,1.0
3215,Breast,1.0
3216,Breast,1.0
3217,Breast,1.0
3218,Breast,0.0
3219,Breast,1.0
3220,Breast,1.0
3221,Breast,1.0
3222,Breast,0.0
3223,Breast,1.0
3224,Breast,1.0
3225,Breast,0.0
3226,Breast,0.0
3227,Breast,0.0
3228,Breast,0.0
3229,Breast,0.0
3230,Breast,0.0
3231,Breast,1.0
3232,Breast,1.0
3233,Breast,1.0
3234,Breast,1.0
3235,Breast,0.0
3236,Breast,1.0
3237,Breast,1.0
3238,Breast,1.0
3239,Breast,1.0
3240,Breast,1.0
3241,Breast,1.0
3242,Breast,1.0
3243,Breast,0.0
3244,Breast,1.0
3245,Breast,0.0
3246,Breast,0.0
3247,Breast,0.0
3248,Breast,1.0
3249,Breast,0.0
3250,Breast,1.0
3251,Breast,0.0
3252,Breast,0.0
3253,Breast,0.0
3254,Breast,1.0
3255,Breast,1.0
3256,Breast,1.0
3257,Breast,1.0
3258,Breast,0.0
3259,Breast,1.0
3260,Breast,0.0
3261,Breast,1.0
3262,Breast,1.0
3263,Breast,1.0
3264,Breast,1.0
3265,Breast,1.0
3266,Breast,1.0
3267,Breast,0.0
3268,Breast,1.0
3269,Breast,1.0
3270,Breast,1.0
3271,Breast,1.0
3272,Breast,1.0
3273,Breast,1.0
3274,Breast,0.0
3275,Breast,0.0
3276,Breast,0.0
3277,Breast,0.0
3278,Breast,0.0
3279,Breast,0.0
3280,Breast,0.0
3281,Breast,0.0
3282,Breast,1.0
3283,Breast,1.0
3284,Breast,1.0
3285,Breast,1.0
3286,Breast,1.0
3287,Breast,0.0
3288,Breast,1.0
3289,Breast,1.0
3290,Breast,1.0
3291,Breast,0.0
3292,Breast,0.0
3293,Breast,1.0
3294,Breast,0.0
3295,Breast,1.0
3296,Breast,0.0
3297,Breast,1.0
3298,Breast,1.0
3299,Breast,0.0
3300,Breast,1.0
3301,Breast,1.0
3302,Breast,1.0
3303,Breast,1.0
3304,Breast,1.0
3305,Breast,1.0
3306,Breast,1.0
3307,Breast,1.0
3308,Breast,1.0
3309,Breast,1.0
3310,Breast,1.0
3311,Breast,1.0
3312,Breast,1.0
3313,Breast,1.0
3314,Breast,1.0
3315,Breast,0.0
3316,Breast,0.0
3317,Breast,1.0
3318,Breast,1.0
3319,Breast,1.0
3320,Breast,1.0
3321,Breast,1.0
3322,Breast,0.0
3323,Breast,1.0
3324,Breast,1.0
3325,Breast,0.0
3326,Breast,1.0
3327,Breast,1.0
3328,Breast,1.0
3329,Breast,1.0
3330,Breast,1.0
3331,Breast,1.0
3332,Breast,1.0
3333,Colon,1.0
3334,Colon,0.0
3335,Colon,0.0
3336,Colon,0.0
3337,Colon,0.0
3338,Colon,0.0
3339,Colon,0.0
3340,Colon,1.0
3341,Colon,0.0
3342,Colon,0.0
3343,Colon,0.0
3344,Colon,0.0
3345,Colon,0.0
3346,Colon,1.0
3347,Colon,1.0
3348,Colon,1.0
3349,Colon,1.0
3350,Colon,1.0
3351,Colon,1.0
3352,Colon,1.0
3353,Colon,1.0
3354,Colon,0.0
3355,Colon,1.0
3356,Colon,1.0
3357,Colon,0.0
3358,Colon,0.0
3359,Colon,1.0
3360,Colon,1.0
3361,Colon,1.0
3362,Colon,1.0
3363,Colon,1.0
3364,Colon,0.0
3365,Colon,0.0
3366,Colon,0.0
3367,Colon,0.0
3368,Colon,0.0
3369,Colon,0.0
3370,Colon,0.0
3371,Colon,0.0
3372,Colon,0.0
3373,Colon,0.0
3374,Colon,0.0
3375,Colon,0.0
3376,Colon,0.0
3377,Colon,0.0
3378,Colon,0.0
3379,Colon,0.0
3380,Colon,0.0
3381,Colon,0.0
3382,Colon,0.0
3383,Colon,0.0
3384,Colon,0.0
3385,Colon,0.0
3386,Colon,0.0
3387,Colon,0.0
3388,Colon,0.0
3389,Colon,0.0
3390,Colon,1.0
3391,Colon,1.0
3392,Colon,1.0
3393,Colon,1.0
3394,Colon,1.0
3395,Colon,1.0
3396,Colon,1.0
3397,Colon,1.0
3398,Colon,1.0
3399,Colon,1.0
3400,Colon,1.0
3401,Colon,0.0
3402,Colon,0.0
3403,Colon,0.0
3404,Colon,0.0
3405,Colon,0.0
3406,Colon,0.0
3407,Colon,0.0
3408,Colon,0.0
3409,Colon,0.0
3410,Colon,0.0
3411,Colon,0.0
3412,Colon,0.0
3413,Colon,0.0
3414,Colon,0.0
3415,Colon,0.0
3416,Colon,0.0
3417,Colon,0.0
3418,Colon,1.0
3419,Colon,0.0
3420,Colon,0.0
3421,Colon,0.0
3422,Colon,0.0
3423,Colon,1.0
3424,Colon,1.0
3425,Colon,1.0
3426,Colon,1.0
3427,Lung,1.0
3428,Lung,1.0
3429,Lung,1.0
3430,Lung,1.0
3431,Lung,1.0
3432,Lung,1.0
3433,Lung,1.0
3434,Lung,1.0
3435,Lung,1.0
3436,Breast,0.0
3437,Breast,0.0
3438,Breast,1.0
3439,Breast,1.0
3440,Breast,1.0
3441,Breast,1.0
3442,Breast,1.0
3443,Breast,1.0
3444,Breast,1.0
3445,Breast,1.0
3446,Breast,1.0
3447,Breast,1.0
3448,Breast,1.0
3449,Breast,1.0
3450,Colon,1.0
3451,Colon,1.0
3452,Colon,1.0
3453,Colon,1.0
3454,Kidney,1.0
3455,Kidney,1.0
3456,Kidney,1.0
3457,Kidney,1.0
3458,Kidney,1.0
3459,Kidney,1.0
3460,Kidney,1.0
3461,Kidney,1.0
3462,Kidney,1.0
3463,Kidney,1.0
3464,Kidney,1.0
3465,Kidney,1.0
3466,Kidney,1.0
3467,Kidney,1.0
3468,Kidney,1.0
3469,Prostate,1.0
3470,Prostate,1.0
3471,Bladder,1.0
3472,Bladder,1.0
3473,Bladder,1.0
3474,Bladder,1.0
3475,Bladder,1.0
3476,Breast,1.0
3477,Breast,1.0
3478,Breast,1.0
3479,Breast,1.0
3480,Bladder,0.0
3481,Bladder,0.0
3482,Bladder,1.0
3483,Bladder,1.0
3484,Bladder,1.0
3485,Prostate,1.0
3486,Prostate,1.0
3487,Prostate,1.0
3488,Kidney,1.0
3489,Kidney,1.0
3490,Kidney,1.0
3491,Kidney,1.0
3492,Kidney,1.0
3493,Kidney,1.0
3494,Kidney,1.0
3495,Kidney,1.0
3496,Kidney,1.0
3497,Kidney,1.0
3498,Kidney,1.0
3499,Kidney,1.0
3500,Kidney,1.0
3501,Stomach,0.0
3502,Stomach,0.0
3503,Stomach,0.0
3504,Stomach,0.0
3505,Colon,1.0
3506,Colon,1.0
3507,Colon,1.0
3508,Colon,1.0
3509,Colon,1.0
3510,Colon,1.0
3511,Stomach,0.0
3512,Stomach,0.0
3513,Stomach,0.0
3514,Stomach,0.0
3515,Stomach,0.0
3516,Ovarian,0.0
3517,Ovarian,1.0
3518,Ovarian,1.0
3519,Ovarian,1.0
3520,Ovarian,1.0
3521,Esophagus,1.0
3522,Esophagus,1.0
3523,Esophagus,1.0
3524,Esophagus,1.0
3525,Esophagus,1.0
3526,Esophagus,1.0
3527,Esophagus,1.0
3528,Esophagus,1.0
3529,Esophagus,1.0
3530,Esophagus,1.0
3531,Esophagus,1.0
3532,Esophagus,1.0
3533,Esophagus,1.0
3534,Esophagus,0.0
3535,Esophagus,0.0
3536,Esophagus,0.0
3537,Esophagus,0.0
3538,Esophagus,0.0
3539,Esophagus,0.0
3540,Esophagus,0.0
3541,Esophagus,0.0
3542,Esophagus,0.0
3543,Esophagus,0.0
3544,Esophagus,0.0
3545,Esophagus,0.0
3546,Esophagus,0.0
3547,Esophagus,0.0
3548,Esophagus,0.0
3549,Pancreatic,1.0
3550,Pancreatic,1.0
3551,Lung,1.0
3552,Lung,1.0
3553,Lung,1.0
3554,Lung,1.0
3555,Lung,1.0
3556,Lung,1.0
3557,Lung,1.0
3558,Lung,1.0
3559,Lung,1.0
3560,Lung,1.0
3561,Lung,1.0
3562,Lung,1.0
3563,Lung,1.0
3564,Lung,1.0
3565,Lung,1.0
3566,Lung,1.0
3567,Lung,1.0
3568,Lung,1.0
3569,Lung,1.0
3570,Lung,1.0
3571,Lung,1.0
3572,Lung,1.0
3573,Lung,1.0
3574,Lung,1.0
3575,Lung,1.0
3576,Lung,1.0
3577,Lung,1.0
3578,Lung,1.0
3579,Lung,1.0
3580,Lung,1.0
3581,Lung,1.0
3582,Lung,1.0
3583,Lung,1.0
3584,Lung,1.0
3585,Lung,1.0
3586,Uterus,1.0
3587,Uterus,1.0
3588,Uterus,0.0
3589,Thyroid,0.0
3590,Thyroid,1.0
3591,Thyroid,1.0
3592,Thyroid,0.0
3593,Thyroid,0.0
3594,Thyroid,1.0
3595,Thyroid,1.0
3596,Thyroid,0.0
3597,Thyroid,0.0
3598,Thyroid,1.0
3599,Thyroid,1.0
3600,Thyroid,1.0
3601,Thyroid,0.0
3602,Thyroid,1.0
3603,Thyroid,1.0
3604,Thyroid,0.0
3605,Thyroid,1.0
3606,Thyroid,1.0
3607,Thyroid,1.0
3608,Skin,1.0
3609,Skin,1.0
3610,Skin,1.0
3611,Skin,1.0
3612,Skin,1.0
3613,Skin,1.0
3614,Skin,1.0
3615,Skin,1.0
3616,Skin,0.0
3617,Skin,1.0
3618,Skin,0.0
3619,Skin,0.0
3620,Skin,0.0
3621,Skin,0.0
3622,Skin,0.0
3623,Skin,0.0
3624,Cervix,0.0
3625,Cervix,0.0
3626,Cervix,0.0
3627,Cervix,0.0
3628,Thyroid,0.0
3629,Thyroid,0.0
3630,Thyroid,0.0
3631,Thyroid,0.0
3632,Thyroid,0.0
3633,Thyroid,0.0
3634,Thyroid,0.0
3635,Thyroid,0.0
3636,Thyroid,0.0
3637,Thyroid,1.0
3638,Thyroid,1.0
3639,Thyroid,1.0
3640,Thyroid,1.0
3641,Thyroid,1.0
3642,Thyroid,1.0
3643,Thyroid,1.0
3644,Thyroid,1.0
3645,Thyroid,1.0
3646,Esophagus,0.0
3647,Esophagus,0.0
3648,Esophagus,0.0
3649,Esophagus,0.0
3650,Esophagus,0.0
3651,Esophagus,0.0
3652,Esophagus,0.0
3653,Esophagus,0.0
3654,Esophagus,0.0
